,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
773,HRES338,Providing for consideration of the bill (H.R. 2300) to allow a State to combine certain funds to improve the academic achievement of all its students.,,R,1999-10-20,,,0,0,0,0,Congress,Sets forth the rule (modified closed) for the consideration of H.R. 2300 (allowing a State to combine certain funds for the academic achievement of all its students).,8,1
774,HR2300,To allow a State to combine certain funds to improve the academic achievement of all its students.,,R,1999-06-22,,,128,125,2,0,,,0,3
775,HR754,To establish a toll free number under the Federal Trade Commission to assist consumers in determining if products are American-made.,,D,1999-02-11,,,16,3,12,0,,,0,1
776,HR2303,To direct the Librarian of Congress to prepare the history of the House of Representatives and for other purposes.,,D,1999-06-22,,,313,129,180,1,,,0,1
777,HCONRES194,Recognizing the contributions of 4-H Clubs and their members to voluntary community service.,,R,1999-10-07,,,0,0,0,0,Commemorations,Commends and recognizes 4-H Clubs and their members in the United States for their contributions to voluntary community service.,8,1
778,HCONRES190,Urging the United States to seek a global consensus supporting a moratorium on tariffs and on special multiple and discriminatory taxation of electronic commerce.,,R,1999-09-30,,,13,10,3,0,Foreign trade and international finance,Urges the President to: (1) seek a global consensus supporting a permanent international ban on tariffs on electronic commerce including a ban on bit multiple and discriminatory taxation of electronic commerce and the Internet; (2) instruct the U.S. delegation to the November 1999 World Trade Organization (WTO) ministerial meeting in Seattle Washington to seek to make permanent the moratorium on tariffs on electronic transmissions adopted by the WTO in May 1998; (3) seek adoption by the ...,12,1
779,HCONRES208,Expressing the sense of Congress that there should be no increase in Federal taxes in order to fund additional Government spending.,,R,1999-10-26,,,0,0,0,0,,,0,1
780,HCONRES102,Celebrating the 50th anniversary of the Geneva Conventions of 1949 and recognizing the humanitarian safeguards these treaties provide in times of armed conflict.,,R,1999-05-06,,,0,0,0,0,Commemorations,Recognizes the significance of the Geneva Conventions of 1949 and celebrates the 50th anniversary of the signing of these treaties. Exhorts combatants everywhere to respect the red cross emblem by protecting innocent and vulnerable populations on every side of conflicts. Commends the International Committee of the Red Cross and the more than 175 national Red Cross and Red Crescent societies including the American Red Cross: (1) on their continuing work in providing relief and assistance to t...,14,1
781,HCONRES188,Commending Greece and Turkey for their mutual and swift response to the recent earthquakes in both countries by providing to each other humanitarian assistance and rescue relief.,,R,1999-09-22,,,62,19,44,0,International affairs,Commends Greece and Turkey for their mutual and swift response to the recent earthquakes in both countries by providing to each other humanitarian assistance and rescue relief.Encourages: (1) the United States to continue its efforts in aiding both countries as they seek to rebuild; and (2) the countries themselves to persevere in resolving outstanding issues between themselves.Recognizes the renewed spirit of cooperation and the importance of the talks between such countries.,11,1
782,HR2260,To amend the Controlled Substances Act to promote pain management and palliative care without permitting assisted suicide and euthanasia and for other purposes.,,R,1999-06-17,,,165,139,24,1,,,0,3
783,HJRES73,Making further continuing appropriations for the fiscal year 2000 and for other purposes.,,R,1999-10-27,,,0,0,0,0,,,0,1
784,HRES345,Waiving points of order against the conference report to accompany the bill (H.R. 3064) making appropriations for the government of the District of Columbia and other activities chargeable in whole or in part against revenues of said District for the fiscal year ending September 30 2000 and for other purposes.,,R,1999-10-27,,,0,0,0,0,Congress,Waives points of order against the consideration of the conference report on H.R. 3064 (District of Columbia appropriations).,8,1
785,HR348,To authorize the construction of a monument to honor those who have served the Nation's civil defense and emergency management programs.,,R,1999-01-19,,,9,5,4,0,,,0,1
786,HR2737,To authorize the Secretary of the Interior to convey to the State of Illinois certain Federal land associated with the Lewis and Clark National Historic Trail to be used as an historic and interpretive site along the trail.,,D,1999-08-05,,,0,0,0,0,,,0,1
787,HR1714,To facilitate the use of electronic records and signatures in interstate or foreign commerce.,Electronic Signatures in Global and National Commerce Act,R,1999-05-06,,,10,9,1,0,Commerce,TABLE OF CONTENTS: Title I: Validity of Electronic Records and Signatures for Commerce Title II: Development and Adoption of Electronic Signature Products and Services Title III: Use of Electronic Records and Signatures Under Federal Securities Law Electronic Signatures in Global and National Commerce Act - Title I: Validity of Electronic Records and Signatures for Commerce - Prohibits a rule of law from denying the legal effect of certain instruments of electronic commerce on the ground that...,47,4
788,HCONRES213,Encouraging the Secretary of Education to promote and State and local educational agencies to incorporate in their education programs financial literacy training.,,R,1999-10-28,,,2,1,1,0,Elementary and secondary education,Encourages the Secretary of Education to use funds available in the Fund for the Improvement of Education (part A of title X of the Elementary and Secondary Education Act of 1965) to promote personal financial literacy programs.Encourages State and local educational agencies to incorporate personal financial management curricula into their education programs.,9,1
789,HRES59,Expressing the sense of the House of Representatives that the United States remains committed to the North Atlantic Treaty Organization (NATO).,,R,1999-02-11,,,15,9,6,0,International affairs,Expresses the sense of the House of Representatives that: (1) the North Atlantic Treaty Organization (NATO) is to be commended for its pivotal role in preserving trans-Atlantic peace and stability; (2) the new NATO strategic concept adopted by the Allies at the Summit meeting held in Washington D.C. in April 1999 articulates a concrete vision for the Alliance in the 21st century; (3) the Alliance should as a fundamental task identify crisis management operations outside the NATO treaty are...,10,1
790,HR3164,To provide for the imposition of economic sanctions on certain foreign persons engaging in or otherwise involved in international narcotics trafficking.,,R,1999-10-28,,,18,17,1,0,,,0,1
791,HRES349,Expressing the sense of the House of Representatives that the President should immediately transmit to Congress the President's recommendations for emergency response actions including appropriate offsets to provide relief and assistance to the victims of Hurricane Floyd.,,R,1999-11-01,,,10,6,4,0,Emergency management,Expresses the sense of the House of Representatives that the President should immediately transmit to Congress his recommendations for emergency response actions including appropriate offsets to provide relief and assistance to the victims of Hurricane Floyd.,8,1
792,HR2389,To restore stability and predictability to the annual payments made to States and counties containing National Forest System lands and public domain lands managed by the Bureau of Land Management for use by the counties for the benefit of public schools roads and other purposes.,,R,1999-06-30,,,36,20,16,0,,,0,2
793,HRES353,Providing for consideration of motions to suspend the rules.,,R,1999-11-02,,,0,0,0,0,Congress,Makes it in order at any time on or before November 10 1999 for the Speaker of the House of Representatives to entertain motions that the House suspend the rules.,7,1
794,HR3194,Making consolidated appropriations for the fiscal year ending September 30 2000 and for other purposes.,,R,1999-11-02,,,0,0,0,0,,,0,3
795,HCONRES214,Expressing the sense of Congress that direct systematic phonics instruction should be used in all schools.,,R,1999-10-28,,,0,0,0,0,Elementary and secondary education,Expresses the sense of Congress that: (1) phonemic awareness followed by direct systematic phonics instruction should be used in all schools as a first and essential step in teaching a student to read; and (2) phonics instruction should be an integral part of pre-service teaching requirements so that teachers will have the skills to effectively teach reading.,8,1
796,HJRES75,Making further continuing appropriations for the fiscal year 2000 and for other purposes.,,R,1999-11-03,,,0,0,0,0,,,0,1
797,HRES355,Waiving points of order against the conference report to accompany the bill (S. 900) to enhance competition in the financial services industry by providing a prudential framework for the affiliation of banks securities firms insurance companies and other financial service providers and for other purposes.,,R,1999-11-02,,,0,0,0,0,Congress,Waives points of order against the consideration of the conference report on S. 900 (competition enhancement in the financial services industry).,7,1
798,HR3196,Making appropriations for foreign operations export financing and related programs for the fiscal year ending September 30 2000 and for other purposes.,,R,1999-11-02,,,0,0,0,0,,,0,2
799,HR3075,To amend title XVIII of the Social Security Act to make corrections and refinements in the Medicare Program as revised by the Balanced Budget Act of 1997.,,R,1999-10-14,,,75,72,1,0,,,0,1
800,HRES94,Recognizing the generous contribution made by each living person who has donated a kidney to save a life.,,R,1999-03-03,,,47,22,25,0,Commemorations,Declares that the House of Representatives: (1) recognizes the generous contribution made by each living person who has donated a kidney to save a life; and (2) acknowledges the advances in medical technology that have enabled living kidney transplantation to become a viable treatment option for an increasing number of patients with end stage renal disease.,10,1
801,HR2904,To amend the Ethics in Government Act of 1978 to reauthorize funding for the Office of Government Ethics.,,R,1999-09-21,,,0,0,0,0,,,0,1
802,HRES344,Recognizing and honoring Payne Stewart and expressing the condolences of the House of Representatives to his family on his death and to the families of those who died with him.,,R,1999-10-27,,,15,10,5,0,Commemorations,Recognizes and honors Payne Stewart and expresses the condolences of the House of Representatives to his family on his death and to the families of those who died with him.,9,1
803,HCONRES223,Expressing the sense of the Congress regarding Freedom Day.,,R,1999-11-09,,,11,10,1,0,Commemorations,Expresses the sense of Congress that: (1) a Freedom Day should be celebrated each year in the United States; and (2) the United States should join with other nations specifically including those which liberated themselves to help end the Cold War to establish a global holiday called Freedom Day.,12,1
804,HRES367,Providing for consideration of the bill (H.R. 3073) to amend part A of title IV of the Social Security Act to provide for grants for projects designed to promote responsible fatherhood and for other purposes.,,R,1999-11-08,,,0,0,0,0,Congress,Sets forth the rule (modified closed) for the consideration of H.R. 3073 (grants for projects designed to promote responsible fatherhood).,7,1
805,HR3073,To amend part A of title IV of the Social Security Act to provide for grants for projects designed to promote responsible fatherhood and for other purposes.,,R,1999-10-14,,,14,8,6,0,,,0,4
806,HR3257,To amend the Congressional Budget Act of 1974 to assist the Congressional Budget Office with the scoring of State and local mandates.,,R,1999-11-08,,,11,9,2,0,,,0,1
807,HCONRES222,Condemning the assassination of Armenian Prime Minister Vazgen Sargsian and other officials of the Armenian Government and expressing the sense of the Congress in mourning this tragic loss of the duly elected leadership of Armenia.,,R,1999-11-09,,,0,0,0,0,International affairs,Declares that Congress: (1) deplores the slaying of the Prime Minister of Armenia Vazgen Sargsian the Chairman of the Armenian Parliament Karen Demirchian the Deputy Chairman of the Armenian Parliament Yuri Bakhshian the Minister of Operative Issues Leonard Petrossian and other members of the Armenian Government; (2) strongly shares the determination of the Armenian people that the perpetrators will be swiftly brought to justice so that Armenia may demonstrate its resolute opposition ...,10,1
808,HCONRES211,Expressing the strong suppport of the Congress for the recently concluded elections in the Republic of India and urging the President to travel to India.,,D,1999-10-27,,,4,0,4,0,International affairs,Congratulates: (1) the people of the Republic of India on the successful conclusion of their recent national elections; and (2) Prime Minister Atal Bihari Vajpayee on his re-election.Calls on the President to travel to India as part of any trip to South Asia.Urges the President to broaden our special relationship with India into a strategic partnership.,13,1
809,HRES374,Providing for consideration of motions to suspend the rules.,,R,1999-11-10,,,0,0,0,0,Congress,Makes it in order at any time on or before November 17 1999 for the Speaker of the House of Representatives to entertain motions that the House suspend the rules.,7,1
810,HRES169,Expressing the sense of the House of Representatives with respect to democracy free elections and human rights in the Lao People's Democratic Republic.,,D,1999-05-13,,,26,9,18,0,International affairs,Expresses the sense of the House of Representatives that the present Government of Laos should: (1) respect internationally recognized norms of human rights and the democratic freedoms of the people of Laos and honor its commitments to those norms and freedoms as embodied in its constitution and its participation in international organizations and agreements; (2) issue a public statement reaffirming its commitment to protecting religious freedom and other basic human rights; (3) institute a d...,15,1
811,HCONRES165,Expressing United States policy toward the Slovak Republic.,,R,1999-07-29,,,7,4,3,0,International affairs,Declares that it is U.S. policy to: (1) promote the development in the Slovak Republic of a market-based economy and a democratic government that respects the rights of all of its citizens regardless of ethnic background; and (2) support the eventual integration of the Slovak Republic into pan-European and trans-Atlantic economic and security institutions.Expresses the sense of Congress that the Government of the Slovak Republic formed after the September 1998 elections is to be commended fo...,10,1
812,HCONRES206,Expressing grave concern regarding armed conflict in the North Caucasus region of the Russian Federation which has resulted in civilian casualties and internally displaced persons and urging all sides to pursue dialog for peaceful resolution of the conflict.,,R,1999-10-25,,,8,3,6,0,International affairs,Urges the Government of the Russian Federation and all parties to: (1) cease the indiscriminate use of force against the civilian population in Chechniya in accordance with commitments of the Organization for Security and Cooperation in Europe (OSCE); and (2) enter into negotiations on the North Caucasus conflict with legitimate political representatives of the region and avail themselves of the conflict prevention and crisis management capabilities of the OSCE which helped broker an end to ...,10,1
813,HRES325,Expressing the sense of the House of Representatives regarding the importance of increased support and funding to combat diabetes.,,D,1999-10-07,,,109,37,71,0,Health,Expresses the sense of the House of Representatives that: (1) the Federal Government has a responsibility to continue to increase diabetes research funding endeavor to raise awareness of the importance of the early detection and proper treatment and consider ways to improve access to and the quality of health care services for diagnosing and treating diabetes; (2) all Americans should take an active role in fighting diabetes by using all the means available; and (3) national and community...,9,1
814,HR2336,To amend title 28 United States Code to provide for appointment of United States marshals by the Attorney General.,,R,1999-06-24,,,0,0,0,0,,,0,1
815,HJRES80,Making further continuing appropriations for the fiscal year 2000 and for other purposes.,,R,1999-11-16,,,0,0,0,0,,,0,1
816,S440,A bill to provide support for certain institutes and schools.,,R,1999-02-23,,,5,4,1,0,,,0,1
817,HRES385,Providing for consideration of the joint resolution (H.J. Res. 82) making further continuing appropriations for the fiscal year 2000 and for other purposes and for consideration of the joint resolution (H.J. Res. 83) making further continuing appropriations for the fiscal year 2000 and for other purposes.,,R,1999-11-18,,,0,0,0,0,Congress,Sets forth the rule (closed) for the consideration of H.J. Res. 82 (continuing appropriations for FY 2000).,12,3
818,HJRES82,Making further continuing appropriations for the fiscal year 2000 and for other purposes.,,R,1999-11-17,,,0,0,0,0,,,0,2
819,HRES386,Waiving points of order against the conference report to accompany the bill (H.R. 3194) making appropriations for the government of the District of Columbia and other activities chargeable in whole or in part against revenues of said District for the fiscal year ending September 30 2000 and for other purposes.,,R,1999-11-18,,,0,0,0,0,Congress,Waives points of order against the consideration of the conference report on H.R. 3194 (District of Columbia appropriations).,8,1
820,HCONRES244,Permitting the use of the rotunda of the Capitol for a ceremony as part of the commemoration of the days of remembrance of victims of the Holocaust.,,R,2000-01-27,,,16,10,6,0,Commemorations,Authorizes use of the Rotunda of the Capitol on May 4 2000 for a ceremony as part of the commemoration of the days of remembrance of victims of the Holocaust.,12,1
821,HR1838,To assist in the enhancement of the security of Taiwan and for other purposes.,Taiwan Security Enhancement Act,R,1999-05-18,,,81,55,28,0,International affairs,Taiwan Security Enhancement Act - Directs the Secretary of Defense and the Secretaries of the military departments to make every effort to reserve additional positions for Taiwan military officers at the National Defense University and specified other professional military education schools and at the U.S. Military Academy the U.S. Naval Academy and the Air Force Academy.Directs the Secretary of State when considering foreign military sales to Taiwan to take into account Taiwan's special...,30,1
822,HR2005,To establish a statute of repose for durable goods used in a trade or business.,Workplace Goods Job Growth and Competitiveness Act of 1999,R,1999-06-07,,,6,4,2,0,Law,Workplace Goods Job Growth and Competitiveness Act of 1999 - Prohibits the filing of a civil action against a manufacturer or seller of a durable good (except a motor vehicle vessel aircraft or train that is used primarily to transport passengers for hire) more than 18 years after it was delivered to its first purchaser or lessee for: (1) damage to property arising out of an accident involving such good; or (2) damages for death or personal injury arising out of an accident involving such ...,24,1
823,S632,A bill to provide assistance for poison prevention and to stabilize the funding of regional poison control centers.,,R,1999-03-16,,,34,19,15,0,,,0,1
824,HRES418,Expressing the condolences of the House on the death of the Honorable Carl B. Albert former Speaker of the House of Representatives.,,R,2000-02-08,,,0,0,0,0,Commemorations,Expresses the condolences of the House of Representatives on the death of the Honorable Carl B. Albert former Speaker of the House.,7,1
825,HRES419,Providing for consideration of the bill (H.R. 6) to amend the Internal Revenue Code of 1986 to eliminate the marriage penalty by providing that the income tax rate bracket amounts and the amount of the standard deduction for joint returns shall be twice the amounts applicable to unmarried individuals.,,R,2000-02-08,,,0,0,0,0,Congress,Sets forth the rule (modified closed) for the consideration of H.R. 6 (income tax marriage penalty elimination).,8,1
826,HR6,To amend the Internal Revenue Code of 1986 to eliminate the marriage penalty by providing that the income tax rate bracket amounts and the amount of the standard deduction for joint returns shall be twice the amounts applicable to unmarried individuals.,,R,1999-02-10,,,236,206,27,1,,,0,3
827,HCONRES247,Expressing the sense of Congress regarding the importance of organ tissue bone marrow and blood donation and supporting National Donor Day.,,D,2000-02-08,,,60,28,31,0,Commemorations,Declares that Congress supports the goals and ideas of National Donor Day. Encourages all Americans to learn about the importance of organ tissue bone marrow and blood donation and to discuss such donation with their families and friends.,9,1
828,HCONRES76,Recognizing the social problem of child abuse and neglect and supporting efforts to enhance public awareness of it.,,R,1999-03-24,,,34,16,18,0,Families,Expresses the sense of the Congress with respect to: (1) breaking the cycle of child abuse and neglect; and (2) mobilizing the resources of the faith community nonprofit organizations and volunteers in assisting abused and neglected children. Supports the goals and ideas of the Day of Hope and commends Childhelp USA for its efforts on behalf of such children.,9,1
829,HR3557,To authorize the President to award a gold medal on behalf of the Congress to John Cardinal O'Connor Archbishop of New York in recognition of his accomplishments as a priest a chaplain and a humanitarian.,,R,2000-01-31,,,85,55,30,0,,,0,1
830,HR3642,A bill to authorize the President to award posthumously a gold medal on behalf of the Congress to Charles M. Schulz in recognition of his lasting artistic contributions to the Nation and the world and for other purposes.,,D,2000-02-10,,,308,106,197,1,,,0,1
831,HR3201,To authorize the Secretary of the Interior to study the suitability and feasibility of designating the Carter G. Woodson Home in the District of Columbia as a National Historic Site and for other purposes.,,D,1999-11-02,,,3,1,2,0,,,0,1
832,HRES423,Providing for consideration of the bill (H.R. 2366) to provide small businesses certain protections from litigation excesses and to limit the product liability of nonmanufacturer product sellers.,,R,2000-02-15,,,0,0,0,0,Congress,Sets forth the rule (modified closed ) for the consideration of H.R.2366 (small business lawsuit protection and nonmanufacturer seller product liability limitation).,8,1
833,HR2366,To provide small businesses certain protections from litigation excesses and to limit the product liability of nonmanufacturer product sellers.,,R,1999-06-25,,,32,28,3,1,,,0,2
834,S613,A bill to encourage Indian economic development to provide for the disclosure of Indian tribal sovereign immunity in contracts involving Indian tribesand for other purposes.,,R,1999-03-15,,,1,1,0,0,,,0,1
835,HR5,To amend title II of the Social Security Act to eliminate the earnings test for individuals who have attained retirement age.,,R,1999-03-01,,,204,152,51,1,,,0,2
836,HR1827,To improve the economy and efficiency of Government operations by requiring the use of recovery audits by Federal agencies.,Government Waste Corrections Act of 2000,R,1999-05-17,,,26,24,2,1,Government operations and politics,Government Waste Corrections Act of 2000 - Requires each Federal executive agency to conduct recovery audits and recovery activity (audits and activity) with respect to payment activities totaling $500 million or more and allows each agency to conduct audits and activity with respect to activities totaling less than such amounts. Allows each agency to request that the Director of the Office of Management and Budget (Director) exempt an activity from such audit requirement when compliance with...,26,1
837,HR2952,"To redesignate the facility of the United States Postal Service located at 100 Orchard Park Drive in Greenville South Carolina as the ""Keith D. Oglesby Station"".",,R,1999-09-27,,,5,3,2,0,,,0,1
838,HR3018,An Act to designate certain facilities of the United States Postal Service in South Carolina.,,D,1999-10-05,,,5,4,1,0,,,0,1
839,SCONRES91,A concurrent resolution congratulating the Republic of Lithuania on the tenth anniversary of the  reestablishment of its independence from the rule of the former Soviet Union.,,D,2000-03-02,,,11,8,3,0,,,0,1
840,HJRES86,Recognizing the 50th anniversary of the Korean War and the service by members of the Armed Forces during such war and for other purposes.,,R,2000-02-01,,,210,104,104,1,,,0,1
841,HRES433,Providing for consideration of the bill (H.R. 1695) to provide for the conveyance of certain Federal public lands in the Ivanpah Valley Nevada to Clark County Nevada for the development of an airport facility and for other purposes.,,R,2000-03-08,,,0,0,0,0,Congress,Sets forth the rule (open) for the consideration of H.R. 1695 (public lands conveyance for the Ivanpah Valley Airport in Nevada).,8,1
842,HR1695,To provide for the conveyance of certain Federal public lands in the Ivanpah Valley Nevada to Clark County Nevada for the development of an airport facility and for other purposes.,Ivanpah Valley Airport Public Lands Transfer Act,R,1999-05-05,,,20,20,0,0,Public lands and natural resources,Ivanpah Valley Airport Public Lands Transfer Act - Directs the Secretary of the Interior (Secretary) to convey to Clark County Nevada certain Federal public lands in Ivanpah Valley Nevada for the development of an airport facility and related infrastructure. Prohibits such conveyance from being made until: (1) the County has conducted an airspace assessment using the airspace management plan required by this Act to identify any potential adverse effects on access to the Las Vegas basin ...,36,2
843,HRES434,Providing for consideration of the bill (H.R. 3081) to increase the Federal minimum wage and to amend the Internal Revenue Code of 1986 to provide tax benefits for small businesses and for other purposes and for consideration of the bill (H.R. 3846) to amend the Fair Labor Standards Act of 1938 to increase the minimum wage and for other purposes.,,R,2000-03-08,,,0,0,0,0,Congress,Sets forth the rule (closed) for the consideration of H.R. 3081 (minimum wage increase and tax benefits for small businesses).Sets forth the rule (modified closed) for the consideration of H.R. 3846 (minimum wage increase).Directs the Clerk of the House in the engrossment of H.R. 3081 to await disposition of H.R. 3846 add its text at the end of H.R. 3081 and make appropriate conforming changes.,8,2
844,HR3081,To amend the Internal Revenue Code of 1986 to provide tax benefits for small businesses to amend the Fair Labor Standards Act of 1938 to increase the minimum wage and for other purposes.,,R,1999-10-14,,,9,3,6,0,,,0,2
845,HR3846,To amend the Fair Labor Standards Act of 1938 to increase the minimum wage and for other purposes.,,R,2000-03-08,,,0,0,0,0,,,0,4
846,HR3699,"To designate the facility of the United States Postal Service located at 8409 Lee Highway in Merrifield Virginia as the ""Joel T. Broyhill Postal Building"".",,R,2000-02-29,,,10,4,4,1,,,0,1
847,HR3701,"To designate the facility of the United States Postal Service located at 3118 Washington Boulevard in Arlington Virginia as the ""Joseph L. Fisher Post Office Building"".",,R,2000-02-29,,,10,4,4,1,,,0,1
848,HR3843,To reauthorize programs to assist small business concerns and for other purposes.,,R,2000-03-08,,,17,5,12,0,,,0,1
849,HRES441,Providing for consideration of the bill (H.R. 2372) to simplify and expedite access to the Federal courts for injured parties whose rights and privileges secured by the United States Constitution have been deprived by final actions of Federal agencies or other government officials or entities acting under color of State law; to prevent Federal courts from abstaining from exercising Federal jurisdiction in actions where no State law claim is alleged; to permit certification of unsettled State law questions that are essential to resolving Federal claims arising under the Constitution; and to clarify when government action is sufficiently final to ripen certain Federal claims arising under the Constitution.,,R,2000-03-15,,,0,0,0,0,Congress,Sets forth the rule (modified closed) for the consideration of H.R. 2372 (private property rights implementation).,8,1
850,HR2372,To simplify and expedite access to the Federal courts for injured parties whose rights and privileges secured by the United States Constitution have been deprived by final actions of Federal agencies or other government officials or entities acting under color of State law; to prevent Federal courts from abstaining from exercising Federal jurisdiction in actions where no State law claim is alleged; to permit certification of unsettled State law questions that are essential to resolving Federal claims arising under the Constitution; and to clarify when government action is sufficiently final to ripen certain Federal claims arising under the Constitution.,,R,1999-06-29,,,112,90,21,1,,,0,4
851,HCONRES288,Recognizing the importance of families and children in the United States and expressing support for the goals and ideas of National Family Day.,,R,2000-03-16,,,1,0,1,0,,,0,1
852,HRES182,Expressing the sense of the House of Representatives that the National Park Service should take full advantage of support services offered by the Department of Defense.,,R,1999-05-19,,,0,0,0,0,Public lands and natural resources,Expresses the sense of the House of Representatives that the National Park Service should immediately take full advantage of the support and services offered by the Department of Defense in addressing the backlog of maintenance and other like projects within National Park System units.,15,1
853,HRES444,Providing for consideration of the bill (S. 1287) to provide for the storage of spent nuclear fuel pending completion of the nuclear waste repository and for other purposes.,,R,2000-03-21,,,0,0,0,0,Congress,Sets forth the rule (closed) for the consideration of S. 1287 (spent nuclear fuel storage).,8,2
854,S1287,An original bill to provide for the storage of spent nuclear fuel pending completion of the nuclear waste repository and for other purposes.,,R,1999-06-24,,,0,0,0,0,,,0,3
855,HRES445,Providing for consideration of the bill (H.R. 3822) to reduce suspend or terminate any assistance under the Foreign Assistance Act of 1961 and the Arms Export Control Act to each country determined by the President to be engaged in oil price fixing to the detriment of the United States economy and for other purposes.,,R,2000-03-21,,,0,0,0,0,Congress,Sets forth the rule (modified open) for the consideration of H.R. 3822 (reduction of foreign assistance to countries engaged in oil price fixing).,8,1
856,HR3822,To reduce suspend or terminate any assistance under the Foreign Assistance Act of 1961 and the Arms Export Control Act to each country determined by the President to be engaged in oil price fixing to the detriment of the United States economy and for other purposes.,,R,2000-03-02,,,53,43,9,1,,,0,1
857,HRES446,Providing for consideration of the concurrent resolution (H. Con. Res. 290) establishing the congressional budget for the United States Government for fiscal year 2001 revising the congressional budget for the United States Government for fiscal year 2000 and setting forth appropriate budgetary levels for each of fiscal years 2002 through 2005.,,R,2000-03-23,,,0,0,0,0,Congress,Sets forth the rule (modified closed) for the consideration of H. Con. Res. 290 (congressional budget).,9,2
858,HCONRES290,Establishing the congressional budget for the United States Government for fiscal year 2001 revising the congressional budget for the United States Government for fiscal year 2000 and setting forth appropriate budgetary levels for each of fiscal years 2002 through 2005.,,R,2000-03-20,,,0,0,0,0,Economics and public finance,TABLE OF CONTENTS: Title I: Levels and Amounts Title II: Budget Enforcement and Rulemaking Subtitle A: Budget Enforcement Subtitle B: Reserve Funds Subtitle C: Miscellaneous Rulemaking Provisions Title III: Sense of Congress House and Senate Provisions Subtitle A: Sense of Congress Provisions Subtitle B: Sense of House Provisions Subtitle C: Sense of Senate Provisions Title III (sic): Sense of the Senate Provisions Declares that this resolution revises and replaces the concurrent resolution...,57,11
859,HR2412,"To designate the Federal building and United States courthouse located at 1300 South Harrison Street in Fort Wayne Indiana as the ""E. Ross Adair Federal Building and United States Courthouse"".",,R,1999-06-30,,,9,5,4,0,,,0,1
860,HCONRES292,Congratulating the people of Taiwan for the successful conclusion of presidential elections on March 18 2000 and reaffirming United States policy toward Taiwan and the People's Republic of China.,,R,2000-03-22,,,72,64,9,0,International affairs,Congratulates: (1) the people of Taiwan for the successful conclusion of presidential elections on March 18 2000; (2) President Lee Teng-hui for his significant contributions to freedom and democracy on Taiwan; (3) President-elect Chen Shui-bian and Vice-President-elect Annette Hsiu-lien Lu for their victory. Expresses the sense of the Congress that the People's Republic of China should refrain from making provocative threats against Taiwan and should instead undertake steps that would lead ...,11,1
861,HCONRES269,Commending the Library of Congress and its staff for 200 years of outstanding service to the Congress and the Nation and encouraging the American public to participate in bicentennial activities.,,R,2000-03-08,,,27,10,17,0,Commemorations,Commends the Library of Congress and its employees both past and present on 200 years of service to Congress and the Nation. Encourages the American public to participate in activities to commemorate the Library's bicentennial.,14,1
862,HRES450,Providing for consideration of the bill (H.R. 3908) making emergency supplemental appropriations for the fiscal year ending September 30 2000 and for other purposes.,,R,2000-03-29,,,0,0,0,0,Congress,Sets forth the rule (open) for the consideration of H.R. 3908 (emergency supplemental appropriations).,8,1
863,HR3908,Making emergency supplemental appropriations for the fiscal year ending September 30 2000 and for other purposes.,,R,2000-03-14,,,0,0,0,0,,,0,14
864,HR1089,To require the Securities and Exchange Commission to require the improved disclosure of after-tax returns regarding mutual fund performance and for other purposes.,Mutual Fund Tax Awareness Act of 2000,R,1999-03-11,,,12,7,5,0,Finance and financial sector,Mutual Fund Tax Awareness Act of 2000 - Directs the Securities and Exchange Commission to revise regulations under the Securities Act of 1933 and the Investment Company Act of 1940 to require consistent with the protection of investors and the public interest improved disclosure in investment company prospectuses or annual reports of after-tax returns to investors (especially after-tax rates of returns for mutual funds).,17,1
865,HR3591,To provide for the award of a gold medal on behalf of the Congress to former President Ronald Reagan and his wife Nancy Reagan in recognition of their service to the Nation.,,R,2000-02-08,,,292,214,75,1,,,0,1
866,HR2418,To amend the Public Health Service Act to revise and extend programs relating to organ procurement and transplantation.,,R,1999-07-01,,,86,48,37,1,,,0,4
867,HRES457,Providing for consideration of the bill (H.R. 3660) to amend title 18 United States Code to ban partial-birth abortions.,,R,2000-04-04,,,0,0,0,0,Congress,Sets forth the rule (closed) for the consideration of H.R. 3660 (partial-birth abortion ban).,8,1
868,HR3660,To amend title 18 United States Code to ban partial-birth abortions.,,R,2000-02-15,,,124,106,17,1,,,0,2
869,HR3671,A bill to amend the Pittman-Robertson Wildlife Restoration Act and the Dingell-Johnson Sport Fish Restoration Act to enhance the funds available for grants to States for fish and wildlife conservation projects to reauthorize and amend the National Fish and Wildlife Foundation Establishment Act to commemorate the centennial of the establishment of the first national wildlife refuge in the United States on March 14 1903 and for other purposes.,,R,2000-02-16,,,34,27,6,0,,,0,1
870,HR1776,To expand homeownership in the United States.,American Homeownership and Economic Opportunity Act of 2000,R,1999-05-12,,,155,95,61,1,Housing and community development,TABLE OF CONTENTS: Title I: Removal of Barriers to Housing Affordability Title II: Homeownership Through Mortgage Insurance and Loan Guarantees Title III: Section 8 Homeownership Option Title IV: Community Development Block Grants Title V: Home Investment Partnerships Program Title VI: Local Homeownership Initiatives Title VII: Native American Homeownership Subtitle A: Native American Housing Subtitle B: Native Hawaiian Housing Title VIII: Transfer of HUD-Held Housing to Local Governments and...,41,5
