,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
1138,HR1430,To prohibit the Environmental Protection Agency from proposing finalizing or disseminating regulations or assessments based upon science that is not transparent or reproducible.,HONEST Act,R,2017-03-08,,,29,28,1,0,Environmental Protection,(This measure has not been amended since it was introduced. The expanded summary of the House reported version is repeated here.) Honest and Open New EPA Science Treatment Act of 2017 or the HONEST Act (Sec. 2) This bill amends the Environmental Research Development and Demonstration Authorization Act of 1978 to prohibit the Environmental Protection Agency from proposing finalizing or disseminating a covered action unless all scientific and technical information relied on to support such ...,20,2
1139,HR1431,To amend the Environmental Research Development and Demonstration Authorization Act of 1978 to provide for Scientific Advisory Board member qualifications public participation and for other purposes.,EPA Science Advisory Board Reform Act of 2017,R,2017-03-08,,,28,27,1,0,Environmental Protection,(This measure has not been amended since it was reported to the House on March 27 2017. The summary of that version is repeated here.) EPA Science Advisory Board Reform Act of 2017  (Sec. 2) This bill amends the Environmental Research Development and Demonstration Authorization Act of 1978 to revise the process of selecting members of the Science Advisory Board guidelines for participation in board advisory activities and terms of office. The board provides scientific advice to the Envir...,18,2
1140,HRES92,Condemning North Korea's development of multiple intercontinental ballistic missiles and for other purposes.,Condemning North Korea's development of multiple intercontinental ballistic missiles and for other purposes.,R,2017-02-06,,,121,86,35,0,International Affairs,Condemns North Korea's development of multiple intercontinental ballistic missiles.  Welcomes the deployment of the Terminal High Altitude Area Defense (THAAD) system in South Korea to counter North Korea's missile threat. Urges the government of the People's Republic of China to immediately cease its diplomatic intimidation and economic coercion against South Korea in an attempt to block the THAAD deployment. Reaffirms: (1) U.S. support for a layered integrated multi-tier missile defense s...,15,1
1141,HR479,To require a report on the designation of the Democratic People's Republic of Korea as a state sponsor of terrorism and for other purposes.,North Korea State Sponsor of Terrorism Designation Act of 2017,R,2017-01-12,,,6,5,1,0,International Affairs,North Korea State Sponsor of Terrorism Designation Act of 2017 This bill expresses the sense of Congress that the government of North Korea likely meets the criteria for designation as a state sponsor of terrorism and if so should be so designated. The Department of State shall submit to Congress a determination as to whether such government meets the criteria for designation as a state sponsor of terrorism.,14,1
1142,HRES241,Providing for consideration of the bill (H.R. 1304) to amend the Employee Retirement Income Security Act of 1974 the Public Health Service Act and the Internal Revenue Code of 1986 to exclude from the definition of health insurance coverage certain medical stop-loss insurance obtained by certain plan sponsors of group health plans.,Providing for consideration of the bill (H.R. 1304) to amend the Employee Retirement Income Security Act of 1974 the Public Health Service Act and the Internal Revenue Code of 1986 to exclude from the definition of health insurance coverage certain medi,R,2017-04-03,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 1304) to amend the Employee Retirement Income Security Act of 1974 the Public Health Service Act and the Internal Revenue Code of 1986 to exclude from the definition of health insurance coverage certain medical stop-loss insurance obtained by certain plan sponsors of group health plans.,8,2
1143,HRES240,Providing for consideration of the bill (H.R. 1343) to direct the Securities and Exchange Commission to revise its rules so as to increase the threshold amount for requiring issuers to provide certain disclosures relating to compensatory benefit plans.,Providing for consideration of the bill (H.R. 1343) to direct the Securities and Exchange Commission to revise its rules so as to increase the threshold amount for requiring issuers to provide certain disclosures relating to compensatory benefit plans.,R,2017-04-03,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 1343) to direct the Securities and Exchange Commission to revise its rules so as to increase the threshold amount for requiring issuers to provide certain disclosures relating to compensatory benefit plans.,10,2
1144,HR1343,To direct the Securities and Exchange Commission to revise its rules so as to increase the threshold amount for requiring issuers to provide certain disclosures relating to compensatory benefit plans.,Encouraging Employee Ownership Act of 2017,R,2017-03-02,,,7,3,4,0,Finance and Financial Sector,Encouraging Employee Ownership Act of 2017 (Sec. 2) This bill  requires the Securities and Exchange Commission to increase from $5 million to $10 million the 12-month sales threshold beyond which an issuer is required to provide investors with additional disclosures related to compensatory benefit plans.,18,2
1145,HRES242,Providing for consideration of the bill (H.R. 1219) to amend the Investment Company Act of 1940 to expand the investor limitation for qualifying venture capital funds under an exemption from the definition of an investment company and providing for proceedings during the period from April 7 2017 through April 24 2017.,Providing for consideration of the bill (H.R. 1219) to amend the Investment Company Act of 1940 to expand the investor limitation for qualifying venture capital funds under an exemption from the definition of an investment company and providing for proce,R,2017-04-03,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 1219) to amend the Investment Company Act of 1940 to expand the investor limitation for qualifying venture capital funds under an exemption from the definition of an investment company and providing for proceedings during the period from April 7 2017 through April 24 2017.,10,2
1146,HR1304,To amend the Employee Retirement Income Security Act of 1974 the Public Health Service Act and the Internal Revenue Code of 1986 to exclude from the definition of health insurance coverage certain medical stop-loss insurance obtained by certain plan sponsors of group health plans.,Self-Insurance Protection Act,R,2017-03-02,,,7,7,0,0,Health,"(This measure has not been amended since it was reported to the House on March 20 2017. The summary of that version is repeated here.) Self-Insurance Protection Act (Sec. 2) This bill amends the Public Health Service Act the Employee Retirement Income Security Act of 1974 (ERISA) and the Internal Revenue Code to exclude from the definition of ""health insurance coverage"" a stop-loss policy obtained by a self-insured health plan or a sponsor of a self-insured group health plan to reimburse t...",19,1
1147,HR1219,To amend the Investment Company Act of 1940 to expand the investor limitation for qualifying venture capital funds under an exemption from the definition of an investment company.,Supporting America's Innovators Act of 2017,R,2017-02-27,,,4,1,3,0,Finance and Financial Sector,"(This measure has not been amended since it was introduced. The expanded summary of the House reported version is repeated here.) Supporting America's Innovators Act of 2017 (Sec. 2) This bill amends the Investment Company Act of 1940 to exempt from the definition of an ""investment company"" for purposes of specified limitations applicable to such a company under the Act a qualifying venture capital fund that has no more than 250 investors. Specifically the bill applies to a venture capital...",14,1
1148,HRES187,Relating to efforts to respond to the famine in South Sudan.,Relating to efforts to respond to the famine in South Sudan.,D,2017-03-09,,,42,4,38,0,International Affairs,Expresses the sense of the House of Representatives that the U.S. Agency for International Development should: (1) continue to provide immediate and robust assistance to respond to the famine in South Sudan by providing food and other essential resources and to collaborate with international relief organizations to reach vulnerable populations and (2) be encouraged to continue to provide needed and locally appropriate food aid through the Food for Peace and Emergency Food Security Programs. ...,9,1
1149,HR876,To amend the Homeland Security Act of 2002 to reform programs of the Transportation Security Administration and for other purposes.,Aviation Employee Screening and Security Enhancement Act of 2017,R,2017-02-06,,,8,5,3,0,Transportation and Public Works,Aviation Employee Screening and Security Enhancement Act of 2017 (Sec. 3) This bill directs the Transportation Security Administration (TSA) of the Department of Homeland Security (DHS) to conduct and submit to Congress and the Government Accountability Office (GAO) a cost and feasibility study of a statistically significant number of Category I II III IV and X airports assessing the impact if all airport employee access points from non-secured to secured airport areas are comprised of ...,15,1
1150,HRES275,Providing for consideration of the bill (H.R. 1695) to amend title 17 United States Code to provide additional responsibilities for the Register of Copyrights and for other purposes.,Providing for consideration of the bill (H.R. 1695) to amend title 17 United States Code to provide additional responsibilities for the Register of Copyrights and for other purposes.,R,2017-04-25,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 1695) to amend title 17 United States Code to provide additional responsibilities for the Register of Copyrights.,8,2
1151,HR1695,To amend title 17 United States Code to provide additional responsibilities for the Register of Copyrights and for other purposes.,Register of Copyrights Selection and Accountability Act of 2017,R,2017-03-23,,,34,22,12,0,Commerce,Register of Copyrights Selection and Accountability Act of 2017 (Sec. 2) This bill amends federal copyright law to require the President with the advice and consent of the Senate to appoint a Register of Copyrights from a list of at least three individuals recommended by a panel composed of:  the Speaker of the House of Representatives;  the President pro tempore of the Senate; the majority and minority leaders of the House and the Senate; and  the Librarian of Congress.  (Currently the Re...,22,2
1152,HRES280,Providing for consideration of the bill (H.R. 1694) to require additional entities to be subject to the requirements of section 552 of title 5 United States Code (commonly referred to as the Freedom of Information Act) and for other purposes; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules.,Providing for consideration of the bill (H.R. 1694) to require additional entities to be subject to the requirements of section 552 of title 5 United States Code (commonly referred to as the Freedom of Information Act) and for other purposes; providing,R,2017-04-26,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 1694) to require additional entities to be subject to the requirements of section 552 of title 5 United States Code (commonly referred to as the Freedom of Information Act) and for other purposes; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules.,8,2
1153,S496,"A bill to repeal the rule issued by the Federal Highway Administration and the Federal Transit Administration entitled ""Metropolitan Planning Organization Coordination and Planning Area Reform"".","A bill to repeal the rule issued by the Federal Highway Administration and the Federal Transit Administration entitled ""Metropolitan Planning Organization Coordination and Planning Area Reform"".",D,2017-03-02,2017-05-12,,3,2,1,0,Transportation and Public Works,(This measure has not been amended since it was introduced. The expanded summary of the Senate passed version is repeated here.)(Sec. 1) This bill nullifies the Federal Highway Administration's and the Federal Transit Administration's rule published on December 20 2016 that revises transportation planning regulations with regard to the alignment of planning regulations with statutory provisions relating to the establishment of metropolitan planning area boundaries and the designation of met...,17,1
1154,HR1694,To require additional entities to be subject to the requirements of section 552 of title 5 United States Code (commonly referred to as the Freedom of Information Act) and for other purposes.,Fannie and Freddie Open Records Act of 2017,R,2017-03-23,,,11,11,0,0,Government Operations and Politics,Fannie and Freddie Open Records Act of 2017  (Sec. 2) This bill applies the Freedom of Information Act (FOIA) to the Federal National Mortgage Association (Fannie Mae) and the Federal Home Loan Mortgage Corporation (Freddie Mac) during any period either such enterprise is under conservatorship or receivership of the Federal Housing Finance Agency. The FOIA exemption for trade secrets and commercial or financial information shall apply without regard to whether such information was obtained fr...,27,2
1155,HRES289,Providing for consideration of the joint resolution (H.J. Res. 99) making further continuing appropriations for fiscal year 2017 and for other purposes.,Providing for consideration of the joint resolution (H.J. Res. 99) making further continuing appropriations for fiscal year 2017 and for other purposes.,R,2017-04-27,,,0,0,0,0,Congress,Sets forth the rule for consideration of the joint resolution (H.J. Res. 99) making further continuing appropriations for fiscal year 2017.,8,1
1156,HJRES99,Making further continuing appropriations for fiscal year 2017 and for other purposes.,Making further continuing appropriations for fiscal year 2017 and for other purposes.,R,2017-04-26,2017-04-28,,0,0,0,0,Economics and Public Finance,(This measure has not been amended since it was introduced. The summary of that version is repeated here.) This joint resolution amends the Continuing Appropriations Act 2017 to provide continuing FY2017 appropriations for most federal agencies through the earlier of May 5 2017 or the enactment of the applicable appropriations legislation.  It is commonly referred to as a continuing resolution (CR) and prevents a partial government shutdown that would otherwise occur after the existing CR ...,14,1
1157,HR910,To direct the Securities and Exchange Commission to provide a safe harbor related to certain investment fund research reports and for other purposes.,Fair Access to Investment Research Act of 2017,R,2017-02-07,,,6,2,4,0,Finance and Financial Sector,"Fair Access to Investment Research Act of 2017 (Sec. 2) This bill directs the Securities and Exchange Commission (SEC) to establish and implement a ""safe harbor"" for certain investment fund research reports published by brokers and dealers. Such reports shall be deemed not to be ""offers"" under specified provisions of securities law even if the broker or dealer participates in the registered offering of the investment fund's securities. In implementing the safe harbor the SEC must prohibit a...",13,1
1158,HR1312,To amend the Small Business Investment Incentive Act of 1980 to require an annual review by the Securities and Exchange Commission of the annual government-business forum on capital formation that is held pursuant to such Act.,Small Business Capital Formation Enhancement Act,R,2017-03-02,,,2,1,1,0,Commerce,Small Business Capital Formation Enhancement Act (Sec. 2) This bill amends the Small Business Investment Incentive Act of 1980 with respect to the annual government-business forum of the Securities and Exchange Commission (SEC) to review the current status of problems and programs relating to small business capital formation. The SEC shall review the forum's findings and recommendations and issue a public statement promptly assessing each submitted finding or recommendation and disclosing any...,13,1
1159,HR657,To amend title 5 United States Code to extend certain protections against prohibited personnel practices and for other purposes.,Follow the Rules Act,R,2017-01-24,2017-06-14,,11,5,6,0,Government Operations and Politics,(This measure has not been amended since it was reported to the House on March 29 2017. The summary of that version is repeated here.) Follow the Rules Act  (Sec. 2) This bill extends the prohibition against a person taking failing to take or threatening to take or fail to take a personnel action against any employee or applicant for employment for refusing to obey an order that would require the individual to violate a law to personnel actions against such an individual for refusing to ob...,19,1
1160,HRES299,Providing for consideration of the bill (H.R. 1180) to amend the Fair Labor Standards Act of 1938 to provide compensatory time for employees in the private sector; providing for proceedings during the period from May 5 2017 through May 15 2017; and for other purposes.,Providing for consideration of the bill (H.R. 1180) to amend the Fair Labor Standards Act of 1938 to provide compensatory time for employees in the private sector; providing for proceedings during the period from May 5 2017 through May 15 2017; and for,R,2017-05-01,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 1180) to amend the Fair Labor Standards Act of 1938 to provide compensatory time for employees in the private sector; providing for proceedings during the period from May 5 2017 through May 15 2017.,10,2
1161,HR1679,To ensure that the Federal Emergency Management Agency's current efforts to modernize its grant management system includes applicant accessibility and transparency and for other purposes.,FEMA Accountability Modernization and Transparency Act of 2017,R,2017-03-22,2017-11-21,,1,0,1,0,Emergency Management,(This measure has not been amended since it was introduced. The expanded summary of the House passed version is repeated here.) FEMA Accountability Modernization and Transparency Act of 2017 (Sec. 2) This bill directs the Federal Emergency Management Agency (FEMA) to ensure that the ongoing modernization of the grant systems for the administration of assistance under the Robert T. Stafford Disaster Relief and Emergency Assistance Act includes:  an online interface for applicants to complete ...,24,1
1162,HR1180,To amend the Fair Labor Standards Act of 1938 to provide compensatory time for employees in the private sector.,Working Families Flexibility Act of 2017,R,2017-02-16,,,17,17,0,0,Labor and Employment,(This measure has not been amended since it was reported to the House on May 2 2017. The summary of that version is repeated here.) Working Families Flexibility Act of 2017 (Sec. 2) This bill amends the Fair Labor Standards Act of 1938 to authorize employers to provide compensatory time off to private employees at a rate of not less than 1 1/2 hours for each hour of employment for which overtime compensation is required but only if it is in accordance with an applicable collective bargainin...,19,2
1163,HRES305,Providing for consideration of the Senate amendments to the bill (H.R. 244) to encourage effective voluntary investments to recruit employ and retain men and women who have served in the United States military with annual Federal awards to employers recognizing such efforts and for other purposes.,Providing for consideration of the Senate amendments to the bill (H.R. 244) to encourage effective voluntary investments to recruit employ and retain men and women who have served in the United States military with annual Federal awards to employers re,R,2017-05-02,,,0,0,0,0,Congress,Sets forth the rule for consideration of the Senate amendments to the bill (H.R. 244) to encourage effective voluntary investments to recruit employ and retain men and women who have served in the United States military with annual Federal awards to employers recognizing such efforts.,8,2
1164,HR1665,To ensure that Administrator of the Federal Emergency Management Agency considers severe local impact in making a recommendation to the President for a major disaster declaration.,Disaster Declaration Improvement Act,R,2017-03-22,,,7,6,1,0,Emergency Management,(This measure has not been amended since it was reported to the House on April 28 2017. The summary of that version is repeated here.) Disaster Declaration Improvement Act (Sec. 2) This bill directs the Federal Emergency Management Agency (FEMA) in making recommendations to the President regarding a major disaster declaration to give greater weight and consideration to severe local impact or recent multiple disasters.,15,1
1165,HR1678,To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act concerning the statute of limitations for actions to recover disaster or emergency assistance payments and for other purposes.,To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act concerning the statute of limitations for actions to recover disaster or emergency assistance payments and for other purposes.,D,2017-03-22,,,3,2,1,0,Emergency Management,(Sec. 1) This bill amends the Robert T. Stafford Disaster Relief and Emergency Assistance Act to prohibit any administrative action to recover any payment made to a state or local government for disaster or emergency assistance initiated in any forum (with exceptions for fraud) after three years following the transmission of the final expenditure report for project completion as certified by the grantee (currently after three years following the transmission of the final expenditure report ...,15,1
1166,HRES308,Providing for consideration of the bill (H.R. 2192) to amend the Public Health Service Act to eliminate the non-application of certain State waiver provisions to Members of Congress and congressional staff and providing for further consideration of the bill (H.R. 1628) to provide for reconciliation pursuant to title II of the concurrent resolution on the budget for fiscal year 2017.,Providing for consideration of the bill (H.R. 2192) to amend the Public Health Service Act to eliminate the non-application of certain State waiver provisions to Members of Congress and congressional staff and providing for further consideration of the b,R,2017-05-03,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 2192) to amend the Public Health Service Act to eliminate the non-application of certain State waiver provisions to Members of Congress and congressional staff and providing for further consideration of the bill (H.R. 1628) to provide for reconciliation pursuant to title II of the concurrent resolution on the budget for fiscal year 2017.,9,2
1167,HR2192,To amend the Public Health Service Act to eliminate the non-application of certain State waiver provisions to Members of Congress and congressional staff.,To amend the Public Health Service Act to eliminate the non-application of certain State waiver provisions to Members of Congress and congressional staff.,R,2017-04-27,,,86,86,0,0,Health,(This measure has not been amended since it was introduced. The summary has been expanded because action occurred on the measure.) (Sec. 1) This bill amends the Public Health Service Act if the American Health Care Act (H.R. 1628) is enacted to make plans made available by the federal government to Members of Congress and congressional staff subject to state waivers of the Patient Protection and Affordable Care Act (PPACA) requirement for health insurance to cover the essential health benef...,14,1
1168,HR1628,To provide for reconciliation pursuant to title II of the concurrent resolution on the budget for fiscal year 2017.,American Health Care Act of 2017,R,2017-03-20,,,0,0,0,0,Health,American Health Care Act of 2017 TITLE I--ENERGY AND COMMERCE Subtitle A--Patient Access to Public Health Programs  (Sec. 101) This bill amends the Patient Protection and Affordable Care Act (PPACA) to eliminate funding after FY2018 for the Prevention and Public Health Fund which provides for investment in prevention and public health programs to improve health and restrain the rate of growth in health care costs. Funds that are unobligated at the end of FY2018 are rescinded.  (Sec. 102) The...,28,13
1169,HR1644,To enhance sanctions with respect to transactions relating to North Korea and for other purposes.,Korean Interdiction and Modernization of Sanctions Act,R,2017-03-21,,,23,14,9,0,International Affairs,Korean Interdiction and Modernization of Sanctions Act TITLE I--SANCTIONS TO ENFORCE AND IMPLEMENT UNITED NATIONS SECURITY COUNCIL SANCTIONS AGAINST NORTH KOREA  (Sec. 101) This bill amends the North Korea Sanctions and Policy Enhancement Act of 2016 to direct the President to designate and subject to specified sanctions under such Act any person who knowingly:   purchases or acquires from North Korea any significant amounts of gold titanium ore vanadium ore copper silver nickel zinc o...,26,1
1170,HR1616,To amend the Homeland Security Act of 2002 to authorize the National Computer Forensics Institute and for other purposes.,Strengthening State and Local Cyber Crime Fighting Act of 2017,R,2017-03-17,2017-11-02,,18,17,1,0,Crime and Law Enforcement,(This measure has not been amended since it was passed by the Senate on October 2 2017. The summary of that version is repeated here.) Strengthening State and Local Cyber Crime Fighting Act of 2017 (Sec. 2) This bill amends the Homeland Security Act of 2002 to authorize a National Computer Forensics Institute within the U.S. Secret Service for FY2017-FY2022. The institute shall: (1) disseminate information related to the investigation and prevention of cyber and electronic crime and related ...,23,1
1171,HRES323,Providing for consideration of the bill (H.R. 115) to amend title 18 United States Code to provide additional aggravating factors for the imposition of the death penalty based on the status of the victim.,Providing for consideration of the bill (H.R. 115) to amend title 18 United States Code to provide additional aggravating factors for the imposition of the death penalty based on the status of the victim.,R,2017-05-16,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 115) to amend title 18 United States Code to provide additional aggravating factors for the imposition of the death penalty based on the status of the victim.,8,2
1172,HR1177,To direct the Secretary of Agriculture to release on behalf of the United States the condition that certain lands conveyed to the City of Old Town Maine be used for a municipal airport and for other purposes.,Removing Outdated Restrictions to Allow for Job Growth Act,R,2017-02-16,2018-03-26,,0,0,0,0,Public Lands and Natural Resources,Removing Outdated Restrictions to Allow for Job Growth Act (Sec. 2) This bill directs the Department of Agriculture if requested in writing by the city of Old Town Maine to release convey and quitclaim to the city without monetary consideration all rights title and interest of the United States in and to lands that: (1) were conveyed by the federal government to the city under the Bankhead-Jones Farm Tenant Act by the deed dated June 5 1941 and (2) are proposed for conveyance by th...,20,1
1173,HRES324,Providing for consideration of the bill (H.R. 1039) to amend section 3606 of title 18 United States Code to grant probation officers authority to arrest hostile third parties who obstruct or impede a probation officer in the performance of official duties.,Providing for consideration of the bill (H.R. 1039) to amend section 3606 of title 18 United States Code to grant probation officers authority to arrest hostile third parties who obstruct or impede a probation officer in the performance of official duti,R,2017-05-16,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 1039) to amend section 3606 of title 18 United States Code to grant probation officers authority to arrest hostile third parties who obstruct or impede a probation officer in the performance of official duties.,10,2
1174,HR115,To amend title 18 United States Code to provide additional aggravating factors for the imposition of the death penalty based on the status of the victim.,Thin Blue Line Act,R,2017-01-03,,,21,21,0,0,Crime and Law Enforcement,(This measure has not been amended since it was reported to the House on May 11 2017. The summary of that version is repeated here.) Thin Blue Line Act (Sec. 2) This bill amends the federal criminal code to expand the list of statutory aggravating factors in death penalty determinations to also include killing or targeting a law enforcement officer firefighter or other first responder.,17,1
1175,HR1892,To amend title 4 United States Code to provide for the flying of the flag at half-staff in the event of the death of a first responder in the line of duty.,Bipartisan Budget Act of 2018,D,2017-04-04,2018-02-09,,16,8,8,0,Economics and Public Finance,Bipartisan Budget Act of 2018  DIVISION A--HONORING HOMETOWN HEROES ACT  Honoring Hometown Heroes Act  (Sec. 10102) This division authorizes the governor of a state territory or possession of the United States or the Mayor of the District of Columbia to proclaim that the U.S. flag shall be flown at half-staff in the event of the death of a first responder (public safety officer) working in such jurisdiction who dies while serving in the line of duty.  DIVISION B--SUPPLEMENTAL APPROPRIATIONS...,59,5
1176,HR1039,To amend section 3606 of title 18 United States Code to grant probation officers authority to arrest hostile third parties who obstruct or impede a probation officer in the performance of official duties.,Probation Officer Protection Act of 2017,R,2017-02-14,,,2,1,1,0,Crime and Law Enforcement,(This measure has not been amended since it was introduced. The expanded summary of the House reported version is repeated here.) Probation Officer Protection Act of 2017 (Sec. 2) This bill amends the federal criminal code to authorize a probation officer to arrest a person (i.e. a person other than the probationer) without a warrant if there is probable cause to believe the person forcibly assaulted or obstructed a probation officer engaged in the performance of official duties. ,19,2
1177,HR1862,To amend title 18 United States Code to expand the scope of certain definitions pertaining to unlawful sexual conduct and for other purposes.,Global Child Protection Act of 2017,R,2017-04-03,,,1,1,0,0,Crime and Law Enforcement,"(This measure has not been amended since it was introduced. The summary has been expanded because action occurred on the measure.) Global Child Protection Act of 2017 (Sec. 2) This bill amends the federal criminal code to broaden the definition of ""illicit sexual conduct"" to include any conduct involving a minor (currently a sexual act with a minor) that would be a sex abuse offense if it occurs inside the United States. A minor is a person under 18 years of age. (Sec. 3) Additionally the b...",14,1
1178,HR1842,To amend title 18 United States Code to include State crimes of violence as grounds for an enhanced penalty when sex offenders fail to register or report certain information as required by Federal law to include prior military offenses for purposes of recidivist sentencing provisions and for other purposes.,Strengthening Children's Safety Act of 2017,R,2017-03-30,,,1,1,0,0,Crime and Law Enforcement,Strengthening Children's Safety Act of 2017 (Sec. 2) This bill amends the federal criminal code to add violent state crimes to the list of violent offenses that trigger an additional five-year consecutive mandatory minimum prison term for a defendant who fails to comply with sex offender registration requirements and commits such offense. (Sec. 3) Additionally it expands the prior military sex offense convictions that trigger an enhanced mandatory minimum prison term for a defendant who subs...,14,1
1179,HRES348,Providing for consideration of the bill (H.R. 953) to amend the Federal Insecticide Fungicide and Rodenticide Act and the Federal Water Pollution Control Act to clarify Congressional intent regarding the regulation of the use of pesticides in or near navigable waters and for other purposes.,Providing for consideration of the bill (H.R. 953) to amend the Federal Insecticide Fungicide and Rodenticide Act and the Federal Water Pollution Control Act to clarify Congressional intent regarding the regulation of the use of pesticides in or near na,R,2017-05-22,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 953) to amend the Federal Insecticide Fungicide and Rodenticide Act and the Federal Water Pollution Control Act to clarify Congressional intent regarding the regulation of the use of pesticides in or near navigable waters.,8,2
1180,HR2288,To amend title 38 United States Code to reform the rights and processes relating to appeals of decisions regarding claims for benefits under the laws administered by the Secretary of Veterans Affairs and for other purposes.,Veterans Appeals Improvement and Modernization Act of 2017,R,2017-05-02,2017-08-23,,26,15,11,0,Armed Forces and National Security,Veterans Appeals Improvement and Modernization Act of 2017 This bill revises the Department of Veterans Affairs (VA) disability claims appeals system. The bill permits a veteran to appeal within one year by: (1) requesting a review of the agency of original jurisdiction's (AOJ) decision by a higher-level adjudicator within AOJ using the same evidentiary record; (2) filing a supplemental claim with a regional office that includes the opportunity to submit additional evidence and have a hearing...,23,1
1181,HRES352,Providing for consideration of the bill (H.R. 1973) to prevent the sexual abuse of minors and amateur athletes by requiring the prompt reporting of sexual abuse to law enforcement authorities and for other purposes; providing for consideration of the bill (H.R. 1761) to amend title 18 United States Code to criminalize the knowing consent of the visual depiction or live transmission of a minor engaged in sexually explicit conduct and for other purposes; and providing for proceedings during the period from May 26 2017 through June 5 2017.,Providing for consideration of the bill (H.R. 1973) to prevent the sexual abuse of minors and amateur athletes by requiring the prompt reporting of sexual abuse to law enforcement authorities and for other purposes; providing for consideration of the bil,R,2017-05-23,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 1973) to prevent the sexual abuse of minors and amateur athletes by requiring the prompt reporting of sexual abuse to law enforcement authorities and for other purposes; providing for consideration of the bill (H.R. 1761) to amend title 18 United States Code to criminalize the knowing consent of the visual depiction or live transmission of a minor engaged in sexually explicit conduct and for other purposes; and providing for procee...,10,2
1182,HR2052,To amend the Uniform Code of Military Justice to prohibit the wrongful broadcast or distribution of intimate visual images.,PRIVATE Act,R,2017-04-06,,,101,49,52,0,Armed Forces and National Security,(This measure has not been amended since it was introduced. The summary has been expanded because action occurred on the measure.) Protecting the Rights of IndiViduals Against Technological Exploitation Act or the PRIVATE Act (Sec. 2) This bill amends the Uniform Code of Military Justice to prohibit a person from knowingly and wrongfully broadcasting or distributing an intimate visual image of a private area of another individual who is at least 18 years old who is identifiable from the imag...,10,1
1183,HR467,To direct the Secretary of Veterans Affairs to ensure that each medical facility of the Department of Veterans Affairs complies with requirements relating to scheduling veterans for health care appointments to improve the uniform application of directives of the Department and for other purposes.,VA Scheduling Accountability Act,R,2017-01-12,,,2,1,1,0,Armed Forces and National Security,(This measure has not been amended since it was introduced. The expanded summary of the House reported version is repeated here.) VA Scheduling Accountability Act  (Sec. 2) This bill directs the Department of Veterans Affairs (VA) to ensure that each VA medical facility annually certifies that it is in full compliance with all provisions of law and regulations relating to scheduling appointments for veterans hospital care and medical services. The VA may not waive any applicable provision of ...,20,1
1184,HR953,To amend the Federal Insecticide Fungicide and Rodenticide Act and the Federal Water Pollution Control Act to clarify Congressional intent regarding the regulation of the use of pesticides in or near navigable waters and for other purposes.,Reducing Regulatory Burdens Act of 2017,R,2017-02-07,,,47,43,4,0,Environmental Protection,Reducing Regulatory Burdens Act of 2017 (Sec. 2) This bill amends the Federal Insecticide Fungicide and Rodenticide Act (FIFRA) and the Federal Water Pollution Control Act (commonly known as the Clean Water Act) to prohibit the Environmental Protection Agency or a state from requiring a permit under the National Pollutant Discharge Elimination System (NPDES) for a discharge of a pesticide from a point source into navigable waters if the discharge is approved under FIFRA. Point source pollut...,28,4
1185,HR1761,To amend title 18 United States Code to criminalize the knowing consent of the visual depiction or live transmission of a minor engaged in sexually explicit conduct and for other purposes.,Protecting Against Child Exploitation Act of 2017,R,2017-03-28,,,6,6,0,0,Crime and Law Enforcement,(This measure has not been amended since it was reported to the House on May 22 2017. The summary of that version is repeated here.) Protecting Against Child Exploitation Act of 2017 (Sec. 2) This bill makes it a federal crime subject to certain jurisdictional requirements to: (1) knowingly produce or cause to be produced a visual depiction of a minor engaged in any sexually explicit conduct; (2) knowingly transmit a live depiction of a minor engaged in sexually explicit conduct; (3) have ...,15,2
1186,HR1973,To prevent the sexual abuse of minors and amateur athletes by requiring the prompt reporting of sexual abuse to law enforcement authorities and for other purposes.,Protecting Young Victims from Sexual Abuse Act of 2017,R,2017-04-06,,,16,11,5,0,Crime and Law Enforcement,Protecting Young Victims from Sexual Abuse Act of 2017 (Sec. 2) This bill amends the Victims of Child Abuse Act of 1990 to extend the duty to report suspected child abuse to adults who are authorized to interact with minor or amateur athletes at an amateur sports organization facility or at an event sanctioned by a national governing body (NGB) or member of an NGB. An NGB is an amateur sports organization that is recognized by the International Olympic Committee.   An authorized adult who fai...,30,1
