,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
329,HR7120,To hold law enforcement accountable for misconduct in court improve transparency through data collection and reform police training and policies.,George Floyd Justice in Policing Act of 2020,D,2020-06-08,,,230,0,230,0,Crime and Law Enforcement,Justice in Policing Act of 2020 This bill addresses a wide range of policies and issues regarding policing practices and law enforcement accountability. It includes measures to increase accountability for law enforcement misconduct to enhance transparency and data collection and to eliminate discriminatory policing practices. The bill facilitates federal enforcement of constitutional violations (e.g. excessive use of force) by state and local law enforcement. Among other things it does th...,25,2
330,HR51,To provide for the admission of the State of Washington D.C. into the Union.,Washington D.C. Admission Act,D,2019-01-03,,,228,1,227,0,Government Operations and Politics,Washington D.C. Admission Act This bill admits certain portions of Washington DC as the 51st state. The bill defines state as the State of Washington Douglass Commonwealth.  TITLE I--STATE OF WASHINGTON D.C. Subtitle A--Procedures for Admission (Sec. 101) This subtitle provides for admission into the United States of the State of Washington Douglass Commonwealth on an equal footing with the other states. The state's constitution shall always be republican in form and shall not be repugn...,22,2
331,HR1425,To amend the Patient Protection and Affordable Care Act to provide for a Improve Health Insurance Affordability Fund to provide for certain reinsurance payments to lower premiums in the individual health insurance market.,Patient Protection and Affordable Care Enhancement Act,D,2019-02-28,,,61,2,59,0,Health,State Health Care Premium Reduction Act This bill establishes and provides funding for the Improve Health Insurance Affordability Fund. States must use allocated funds to (1) issue reinsurance payments to health insurers (i.e. reimbursements to protect insurers against exceedingly high claims) for individual health insurance coverage or (2) provide other assistance to reduce out-of-pocket costs (e.g. copayments coinsurance and deductibles) for qualified health plans offered in the indivi...,28,2
332,HR5332,To amend the Fair Credit Reporting Act to ensure that consumer reporting agencies are providing fair and accurate information reporting in consumer reports and for other purposes.,Protecting Your Credit Score Act of 2020,D,2019-12-06,,,1,1,0,0,Finance and Financial Sector,Protecting Your Credit Score Act of 2020 This bill revises provisions related to consumer credit reports and credit reporting agencies.  (Sec. 2) Credit reporting agencies are directed to create a central online portal that allows consumers to (1) access free credit reports and credit scores (2) dispute errors and (3) place or lift security freezes. (Sec. 3) Credit reporting agencies must verify specified identifying information when adding credit information to a consumer's file. Credit re...,27,2
333,HR7301,To prevent evictions foreclosures and unsafe housing conditions resulting from the COVID-19 pandemic and for other purposes.,Emergency Housing Protections and Relief Act of 2020,D,2020-06-24,,,9,0,9,0,Housing and Community Development,,19,2
334,HJRES90,"Providing for congressional disapproval under chapter 8 of title 5 United States Code of the rule submitted by the Office of the Comptroller of the Currency relating to ""Community Reinvestment Act Regulations"".","Providing for congressional disapproval under chapter 8 of title 5 United States Code of the rule submitted by the Office of the Comptroller of the Currency relating to ""Community Reinvestment Act Regulations"".",D,2020-06-11,,,82,0,82,0,Finance and Financial Sector,This joint resolution nullifies a rule published on June 5 2020 by the Office of the Comptroller of the Currency within the Department of the Treasury.  The rule generally revises the office's implementation of the Community Reinvestment Act (CRA) which requires banks to serve the credit needs of low- and moderate-income communities. Under the CRA a bank receives credit which influences the bank's performance rating for conducting specified activities related to this requirement in desi...,16,1
335,HRES1028,Providing for consideration of the bill (H.R. 2) to authorize funds for Federal-aid highways highway safety programs and transit programs and for other purposes.,Providing for consideration of the bill (H.R. 2) to authorize funds for Federal-aid highways highway safety programs and transit programs and for other purposes.,D,2020-06-29,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 2) to authorize funds for Federal-aid highways highway safety programs and transit programs.,10,2
336,HR2,To authorize funds for Federal-aid highways highway safety programs and transit programs and for other purposes.,Moving Forward Act,D,2020-06-11,,,129,0,129,0,Transportation and Public Works,Investing in a New Vision for the Environment and Surface Transportation in America Act or the INVEST in America Act This bill addresses provisions related to federal-aid highway transit highway safety motor carrier research hazardous materials and rail programs of the Department of Transportation (DOT). Among other provisions the bill  extends FY2020 enacted levels through FY2021 for federal-aid highway transit and safety programs; reauthorizes for FY2022-FY2025 several surface tran...,47,7
337,HRES1053,Providing for consideration of the bill (H.R. 6395) to authorize appropriations for fiscal year 2021 for military activities of the Department of Defense and for military construction to prescribe military personnel strengths for such fiscal year and for other purposes; providing for consideration of the bill (H.R. 7027) making additional supplemental appropriations for disaster relief requirements for the fiscal year ending September 30 2020 and for other purposes; providing for consideration of the bill (H.R. 7327) making additional supplemental appropriations for disaster relief requirements for the fiscal year ending September 30 2020 and for other purposes; and providing for consideration of the Senate amendments to the bill (H.R. 1957) to amend the Internal Revenue Code of 1986 to modernize and improve the Internal Revenue Service and for other purposes.,Providing for consideration of the bill (H.R. 6395) to authorize appropriations for fiscal year 2021 for military activities of the Department of Defense and for military construction to prescribe military personnel strengths for such fiscal year and fo,D,2020-07-20,,,0,0,0,0,Congress,This resolution sets forth the rule for consideration of H.R. 6395 (William M. [Mac] Thornberry National Defense Authorization Act for Fiscal Year 2021) H.R. 7027 (Child Care Is Essential Act) H.R. 7327 (Child Care for Economic Recovery Act) and the Senate amendments to H.R. 1957 (Great American Outdoors Act). In addition this resolution further extends the following dates in H.Res. 967 as amended by H.Res. 1017 through:  the legislative day of September 21 2020 by which certain proce...,14,2
338,HR6395,To authorize appropriations for fiscal year 2021 for military activities of the Department of Defense and for military construction to prescribe military personnel strengths for such fiscal year and for other purposes.,William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021,D,2020-03-26,,,1,1,0,0,Armed Forces and National Security,William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021 This bill authorizes FY2021 appropriations and sets forth policies for Department of Defense (DOD) programs and activities including military personnel strengths. It does not provide budget authority which is provided in subsequent appropriations legislation. The bill authorizes appropriations to DOD for  Procurement including aircraft weapons and tracked combat vehicles shipbuilding and conversion and m...,71,12
339,HR2486,To reauthorize mandatory funding programs for historically Black colleges and universities and other minority-serving institutions.,FUTURE Act,D,2019-05-02,,,28,8,20,0,Education,Fostering Undergraduate Talent by Unlocking Resources for Education Act or the FUTURE Act This bill requires the Internal Revenue Service (IRS) to disclose certain tax return information to the Department of Education (ED) for the purpose of administering financial aid and loan programs.  Upon receiving a request from ED the IRS must disclose specified tax return information to ED for the purposes of   establishing enrollment renewing enrollment administering and conducting analyses and f...,28,2
340,HR1957,To amend the Internal Revenue Code of 1986 to modernize and improve the Internal Revenue Service and for other purposes.,Great American Outdoors Act,D,2019-03-28,2020-08-04,,28,10,18,0,Public Lands and Natural Resources,Great American Outdoors Act This bill establishes the National Parks and Public Land Legacy Restoration Fund to support deferred maintenance projects on federal lands.  For FY2021-FY2025 there shall be deposited into the fund an amount equal to 50% of energy development revenues credited covered or deposited as miscellaneous receipts from oil gas coal or alternative or renewable energy development on federal lands and waters. Deposited amounts must not exceed $1.9 billion for any fiscal...,57,8
341,HR7573,To direct the Architect of the Capitol to replace the bust of Roger Brooke Taney in the Old Supreme Court Chamber of the United States Capitol with a bust of Thurgood Marshall to be obtained by the Joint Committee on the Library and to remove certain statues from areas of the United States Capitol which are accessible to the public to remove all statues of individuals who voluntarily served the Confederate States of America from display in the United States Capitol and for other purposes.,To direct the Joint Committee on the Library to replace the bust of Roger Brooke Taney in the Old Supreme Court Chamber of the United States Capitol with a bust of Thurgood Marshall to be obtained by the Joint Committee on the Library and to remove certai,D,2020-07-13,,,16,0,16,0,Congress,This bill provides for the removal of certain statues and busts from display in the Capitol. The bill directs the Joint Committee on the Library to remove the bust of Roger Brooke Taney in the Old Supreme Court chamber of the Capitol and replace it with a bust of Thurgood Marshall. The committee must remove the statues of Charles Brantley Aycock John Caldwell Calhoun and James Paul Clarke and the bust of John Cabell Breckinridge from areas of the Capitol accessible to the public. The Archit...,14,1
342,HRES1060,Providing for consideration of the bill (H.R. 7608) making appropriations for the Department of State foreign operations and related programs for the fiscal year ending September 30 2021 and for other purposes.,Providing for consideration of the bill (H.R. 7608) making appropriations for the Department of State foreign operations and related programs for the fiscal year ending September 30 2021 and for other purposes.,D,2020-07-22,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 7608) making appropriations for the Department of State foreign operations and related programs for the fiscal year ending September 30 2021.,10,2
343,HR7608,Making appropriations for the Department of State foreign operations and related programs for the fiscal year ending September 30 2021 and for other purposes.,State Foreign Operations Agriculture Rural Development Interior Environment Military Construction and Veterans Affairs Appropriations Act 2021,D,2020-07-13,,,0,0,0,0,International Affairs,Department of State Foreign Operations and Related Programs Appropriations Act 2021 This bill provides FY2021 appropriations for the Department of State foreign operations and related programs.  The bill provides appropriations to the State Department for    Administration of Foreign Affairs  International Organizations and  International Commissions.   The bill provides appropriations for Related Agencies and Related Programs including   the U.S. Agency for Global Media the Asia Fou...,39,8
344,S2163,A bill to establish the Commission on the Social Status of Black Men and Boys to study and make recommendations to address social problems affecting Black men and boys and for other purposes.,Commission on the Social Status of Black Men and Boys Act,R,2019-07-18,2020-08-14,,13,11,2,0,"Civil Rights and Liberties, Minority Issues",Commission on the Social Status of Black Men and Boys Act This bill establishes the Commission on the Social Status of Black Men and Boys within the U.S. Commission on Civil Rights Office of the Staff Director to conduct a systematic study of the conditions affecting Black men and boys.,17,1
345,HRES1067,Providing for consideration of the bill (H.R. 7617) making appropriations for the Department of Defense for the fiscal year ending September 30 2021 and for other purposes.,Providing for consideration of the bill (H.R. 7617) making appropriations for the Department of Defense for the fiscal year ending September 30 2021 and for other purposes.,D,2020-07-29,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 7617) making appropriations for the Department of Defense for the fiscal year ending September 30 2021.,17,2
346,HR7027,Making additional supplemental appropriations for disaster relief requirements for the fiscal year ending September 30 2020 and for other purposes.,Child Care Is Essential Act,D,2020-05-27,,,148,1,147,0,Families,Child Care Is Essential Act  This bill establishes and provides $50 billion in appropriations for the Child Care Stabilization Fund to award grants to child care providers during and after the COVID-19 (i.e. coronavirus disease 2019) public health emergency.  The bill establishes the fund within the existing Department of Health and Human Services Child Care and Development Block Grant (CCDBG) program and the grants must be administered by the existing CCDBG lead agencies of states tribes...,21,2
347,HR7327,Making additional supplemental appropriations for disaster relief requirements for the fiscal year ending September 30 2020 and for other purposes.,Child Care for Economic Recovery Act,D,2020-06-25,,,33,0,33,0,Families,Child Care for Economic Recovery Act This bill provides additional funding in FY2020 for taxpayer services social services block grants and infrastructure grants to improve child care safety including needs assessments.  The bill adds and modifies certain tax provisions to   increase and make refundable the child and dependent care tax credit;  increase the exclusion from employee income for employer-provided dependent care assistance;  allow employers payroll tax credits for certain fixed...,15,1
348,HR7617,Making appropriations for the Department of Defense for the fiscal year ending September 30 2021 and for other purposes.,Defense Commerce Justice Science Energy and Water Development Financial Services and General Government Labor Health and Human Services Education Transportation Housing and Urban Development Appropriations Act 2021,D,2020-07-16,,,0,0,0,0,Armed Forces and National Security,Department of Defense Appropriations Act 2021 This bill provides FY2021 appropriations to the Department of Defense (DOD) for military activities.  (The bill excludes military construction military family housing civil works projects of the Army Corps of Engineers and nuclear warheads which are all considered in other appropriations bills.)  Within the DOD budget the bill provides appropriations for  Military Personnel;  Operation and Maintenance;   Procurement;   Research Development...,46,6
349,HRES1092,Providing for consideration of the bill (H.R. 8015) to maintain prompt and reliable postal services during the COVID-19 health emergency and for other purposes.,Providing for consideration of the bill (H.R. 8015) to maintain prompt and reliable postal services during the COVID-19 health emergency and for other purposes.,D,2020-08-22,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 8015) to maintain prompt and reliable postal services during the COVID-19 health emergency.,11,2
350,HR8015,To maintain prompt and reliable postal services during the COVID-19 health emergency and for other purposes.,Delivering for America Act,D,2020-08-11,,,222,2,220,0,Government Operations and Politics,Delivering for America Act This bill prohibits the U.S. Postal Service (USPS) from making changes to operations or levels of service from those that were in effect on January 1 2020 establishes requirements for the processing of election mail and provides additional funding for the Postal Service Fund. (Sec. 2) Specifically the USPS may not during the period beginning on enactment of this bill and ending on the last day of the COVID-19 (i.e. coronavirus disease 2019) public health emerg...,17,2
351,HR4894,To amend the Federal Funding Accountability and Transparency Act of 2006 to require the budget justifications and appropriation requests of agencies be made publicly available.,Congressional Budget Justification Transparency Act of 2020,D,2019-10-29,,,10,2,8,0,Economics and Public Finance,Congressional Budget Justification Transparency Act of 2020 This bill requires federal agencies to make budget justification materials available to the public. The bill also requires the Office of Management and Budget to make certain details regarding the materials available to the public including a list of the agencies that submit budget justification materials to Congress the dates that the materials are submitted to Congress and posted online and links to the materials.,14,1
352,S2193,A bill to require the Administrator of General Services to issue guidance to clarify that Federal agencies may pay by charge card for the charging of Federal electric motor vehicles and for other purposes.,CHARGE Act,D,2019-07-18,2020-10-01,,1,1,0,0,Government Operations and Politics,Charging Helps Agencies Realize General Efficiencies Act or the CHARGE Act This bill requires the General Services Administration to issue (1) guidance to clarify that federal agencies may use a charge card to pay to charge federal electric motor vehicles at commercial charging stations and (2) a charge card for such payments to each agency for each of the agency's electric motor vehicles.,20,1
353,HRES1107,Providing for consideration of the bill (H.R. 2574) to amend title VI of the Civil Rights Act of 1964 to restore the right to individual civil actions in cases involving disparate impact and for other purposes; providing for consideration of the bill (H.R. 2639) to establish the Strength in Diversity Program and for other purposes; providing for consideration of the bill (H.R. 2694) to eliminate discrimination and promote women's health and economic security by ensuring reasonable workplace accommodations for workers whose ability to perform the functions of a job are limited by pregnancy childbirth or a related medical condition; providing for consideration of the resolution (H. Res. 908) condemning all forms of anti-Asian sentiment as related to COVID-19; and for other purposes.,Providing for consideration of the bill (H.R. 2574) to amend title VI of the Civil Rights Act of 1964 to restore the right to individual civil actions in cases involving disparate impact and for other purposes; providing for consideration of the bill (H.,D,2020-09-14,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 2574) to amend title VI of the Civil Rights Act of 1964 to restore the right to individual civil actions in cases involving disparate impact and for other purposes; providing for consideration of the bill (H.R. 2639) to establish the Strength in Diversity Program and for other purposes; providing for consideration of the bill (H.R. 2694) to eliminate discrimination and promote women's health and economic security by ensuring reasonable...,13,2
354,HR2639,To establish the Strength in Diversity Program and for other purposes.,Strength in Diversity Act of 2020,D,2019-05-09,,,105,0,105,0,Education,Strength in Diversity Act of 2020 This bill directs the Department of Education (ED) to award grants to specified educational agencies (e.g. local educational agencies) to develop or implement plans to improve diversity and reduce or eliminate racial or socioeconomic isolation in publicly funded early childhood education programs public elementary schools or public secondary schools. Specifically ED may award planning and implementation grants to specified educational agencies. A recipien...,27,3
355,HR7909,To facilitate access to child care services safely and securely during the COVID-19 pandemic.,Ensuring Children and Child Care Workers Are Safe Act of 2020,D,2020-07-31,,,33,12,21,0,Families,Ensuring Children and Child Care Workers Are Safe Act of 2020  This bill provides federal support to mitigate the spread of COVID-19 (i.e. coronavirus disease 2019) in child care provider settings during the period of community spread of the virus. Specifically the Department of Health and Human Services (HHS) must (1) provide technical assistance to states Indian tribes and tribal organizations regarding the acquisition and use of protective equipment and training related to COVID-19 tra...,12,1
356,HR2574,To amend title VI of the Civil Rights Act of 1964 to restore the right to individual civil actions in cases involving disparate impact and for other purposes.,Equity and Inclusion Enforcement Act of 2019,D,2019-05-08,,,16,0,16,0,"Civil Rights and Liberties, Minority Issues",Equity and Inclusion Enforcement Act of 2019  This bill authorizes private civil causes of action for disparate impact violations (to the same extent as intentional violations) of federal regulations of general applicability that prohibit discrimination on the ground of race color or national origin in programs or activities receiving federal financial assistance. Anti-Semitism shall be considered to be discrimination on the basis of race color or national origin. Education programs that ...,25,2
357,HRES908,Condemning all forms of anti-Asian sentiment as related to COVID-19.,Condemning all forms of anti-Asian sentiment as related to COVID-19.,D,2020-03-25,,,157,1,156,0,"Civil Rights and Liberties, Minority Issues",This resolution calls on all public officials to condemn and denounce anti-Asian sentiment racism discrimination and religious intolerance related to COVID-19 (i.e. coronavirus disease 2019) and calls on federal law enforcement officials working with state and local officials to take specified steps. It calls on federal officials to expeditiously investigate and document all credible reports of hate crimes and incidents and threats against the Asian-American community and prosecute perp...,14,1
358,HR2694,To eliminate discrimination and promote women's health and economic security by ensuring reasonable workplace accommodations for workers whose ability to perform the functions of a job are limited by pregnancy childbirth or a related medical condition.,Pregnant Workers Fairness Act,D,2019-05-14,,,241,18,223,0,"Civil Rights and Liberties, Minority Issues",Pregnant Workers Fairness Act This bill prohibits employment practices that discriminate against making reasonable accommodations for qualified employees affected by pregnancy childbirth or related medical conditions. A qualified employee is an employee or applicant who with or without reasonable accommodation can perform the essential functions of the position with specified exceptions. Specifically the bill declares that it is an unlawful employment practice to among other things  fa...,27,2
359,HR6210,Ensuring that goods made with forced labor in the Xinjiang Uyghur Autonomous Region of the People's Republic of China do not enter the United States market and for other purposes.,Uyghur Forced Labor Prevention Act,D,2020-03-11,,,87,23,65,0,International Affairs,Uyghur Forced Labor Prevention Act This bill imposes various restrictions related to China's Xinjiang Uyghur Autonomous region including by prohibiting certain imports from Xinjiang and imposing sanctions on those responsible for human rights violations there.  Goods manufactured or produced in Xinjiang shall not be entitled to entry into the United States unless Customs and Border Protection (1) determines that the goods were not manufactured by convict labor forced labor or indentured la...,12,1
360,HR5664,To amend the Trafficking Victims Protection Act of 2000 to ensure adequate time for the preparation of the annual Trafficking in Persons Report require the timely provision of information to the Office to Monitor and Combat Trafficking in Persons and the Bureau of Diplomatic Security of the Department of State regarding the number and location of visa denials based in whole or in part on grounds related to human trafficking and for other purposes.,LIFT Act,R,2020-01-21,,,11,6,5,0,International Affairs,Leveraging Information on Foreign Traffickers Act or the LIFT Act This bill requires the Department of State to ensure that the Office to Monitor and Combat Trafficking in Persons and the Bureau of Diplomatic Security receive timely and regular information regarding visa denials based on grounds related to human trafficking. The bill also extends (1) to June 30 the deadline for submission of the annual Trafficking in Persons Report and (2) through FY2025 the survivor-led Advisory Council on ...,12,1
361,HR8337,Making continuing appropriations for fiscal year 2021 and for other purposes.,Continuing Appropriations Act 2021 and Other Extensions Act,D,2020-09-22,2020-10-01,,0,0,0,0,Economics and Public Finance,Continuing Appropriations Act 2021 and Other Extensions Act This bill provides continuing FY2021 appropriations to federal agencies and extends expiring programs that address health care surface transportation agriculture veterans benefits and other issues. DIVISION A--CONTINUING APPROPRIATIONS ACT 2021 Continuing Appropriations Act 2021 This division provides continuing FY2021 appropriations to federal agencies through December 11 2020. It is known as a continuing resolution (CR) and...,24,4
362,HRES1129,Providing for consideration of the bill (H.R. 4447) to establish an energy storage and microgrid grant and technical assistance program; providing for consideration of the bill (H.R. 6270) to amend the Securities Exchange Act of 1934 to require issuers to make certain disclosures relating to the Xinjiang Uyghur Autonomous Region and for other purposes; and providing for consideration of the bill (H.R. 8319) making continuing appropriations for fiscal year 2021 and for other purposes.,Providing for consideration of the bill (H.R. 4447) to establish an energy storage and microgrid grant and technical assistance program; providing for consideration of the bill (H.R. 6270) to amend the Securities Exchange Act of 1934 to require issuers to,D,2020-09-21,,,0,0,0,0,Congress,Sets forth the rule for consideration of the bill (H.R. 4447) to establish an energy storage and microgrid grant and technical assistance program; providing for consideration of the bill (H.R. 6270) to amend the Securities Exchange Act of 1934 to require issuers to make certain disclosures relating to the Xinjiang Uyghur Autonomous Region and for other purposes; and providing for consideration of the bill (H.R. 8319) making continuing appropriations for fiscal year 2021.,13,2
363,HR451,To repeal the section of the Middle Class Tax Relief and Job Creation Act of 2012 that requires the Federal Communications Commission to reallocate and auction the T-Band spectrum.,Don't Break Up the T-Band Act of 2020,D,2019-01-10,,,24,3,21,0,"Science, Technology, Communications","Don't Break Up the T-Band Act of 2019 This bill repeals the requirement for the Federal Communications Commission to reallocate and auction the 470-512 MHz band (referred to as the ""T-Band spectrum""). The T-Band spectrum is a frequency range currently utilized by public-safety entities in certain urban areas. ",23,1
364,HR4447,To establish an energy storage and microgrid grant and technical assistance program.,Clean Economy Jobs and Innovation Act,D,2019-09-20,,,9,5,4,0,Energy,Expanding Access to Sustainable Energy Act of 2019 This bill requires the Department of Energy to award grants to assist rural electric cooperatives with identifying evaluating designing and demonstrating energy storage and microgrid projects that utilize energy from renewable energy sources. A microgrid is a group of interconnected loads and distributed energy resources that acts as a single controllable entity and that can connect and disconnect from the electric grid to operate in grid-...,35,5
365,HRES1148,Raising a question of the privileges of the House.,Raising a question of the privileges of the House.,R,2020-09-24,,,6,6,0,0,Congress,,8,1
366,HRES1155,Reaffirming the House of Representatives' commitment to the orderly and peaceful transfer of power called for in the Constitution of the United States and for other purposes.,Reaffirming the House of Representatives' commitment to the orderly and peaceful transfer of power called for in the Constitution of the United States and for other purposes.,D,2020-09-29,,,0,0,0,0,Government Operations and Politics,This resolution reaffirms the commitment of the House of Representatives to the orderly and peaceful transfer of power called for in the Constitution and expresses the intention of the House that there be no disruptions by the President or any person in power to overturn the will of the people.,11,1
367,HR6270,To amend the Securities Exchange Act of 1934 to require issuers to make certain disclosures relating to the Xinjiang Uyghur Autonomous Region and for other purposes.,Uyghur Forced Labor Disclosure Act of 2020,D,2020-03-12,,,5,0,5,0,Finance and Financial Sector,Uyghur Forced Labor Disclosure Act of 2020  This bill requires issuers of securities to publicly disclose their activities related to China's Xinjiang Uyghur Autonomous Region. Specifically issuers must disclose the importation of manufactured goods and materials that originated or are sourced from that region as well as details about the commercial activity gross revenue and net profits and future import plans regarding these goods and materials. Furthermore issuers must disclose whethe...,18,2
368,HR4764,To reauthorize the Stem Cell Therapeutic and Research Act of 2005 and for other purposes.,TRANSPLANT Act of 2020,D,2019-10-18,,,52,12,40,0,Health,Timely ReAuthorization of Necessary Stem-cell Programs Lends Access to Needed Therapies Act of 2019 or the TRANSPLANT Act of 2019  This bill modifies and reauthorizes through FY2025 the C.W. Bill Young Cell Transplantation Program which provides support to patients who need a potentially life-saving bone marrow transplant or umbilical cord blood transplant. The bill also requires the Department of Health and Human Services to conduct a periodic review of the science of using adult stem cells...,18,1
369,HRES1161,Providing for consideration of the Senate amendments to the bill (H.R. 925) to extend the authorization of appropriations for allocation to carry out approved wetlands conservation projects under the North American Wetlands Conservation Act through fiscal year 2024.,Providing for consideration of the Senate amendments to the bill (H.R. 925) to extend the authorization of appropriations for allocation to carry out approved wetlands conservation projects under the North American Wetlands Conservation Act through fiscal,D,2020-09-30,,,0,0,0,0,Congress,Sets forth the rule for consideration of the Senate amendments to the bill (H.R. 925) to extend the authorization of appropriations for allocation to carry out approved wetlands conservation projects under the North American Wetlands Conservation Act through fiscal year 2024.,11,2
370,HR925,To extend the authorization of appropriations for allocation to carry out approved wetlands conservation projects under the North American Wetlands Conservation Act through fiscal year 2024.,The Heroes Act,D,2019-01-30,,,34,13,21,0,Economics and Public Finance,North American Wetlands Conservation Extension Act This bill reauthorizes the North American Wetlands Conservation Act through FY2024. ,33,1
371,HRES1164,Providing for consideration of the resolution (H. Res. 1153) condemning unwanted unnecessary medical procedures on individuals without their full informed consent and providing for consideration of the resolution (H. Res. 1154) condemning QAnon and rejecting the conspiracy theories it promotes.,Providing for consideration of the resolution (H. Res. 1153) condemning unwanted unnecessary medical procedures on individuals without their full informed consent and providing for consideration of the resolution (H. Res. 1154) condemning QAnon and rej,D,2020-10-01,,,0,0,0,0,Congress,Sets forth the rule for consideration of the resolution (H. Res. 1153) condemning unwanted unnecessary medical procedures on individuals without their full informed consent and providing for consideration of the resolution (H. Res. 1154) condemning QAnon and rejecting the conspiracy theories it promotes.,15,2
372,HRES1153,Condemning unwanted unnecessary medical procedures on individuals without their full informed consent.,Condemning unwanted unnecessary medical procedures on individuals without their full informed consent.,D,2020-09-25,,,224,0,224,0,Health,This resolution condemns the performance of unwanted unnecessary medical procedures on individuals without their informed consent and recognizes the need for additional accountability oversight and transparency to protect individuals from such medical procedures while they are in the custody of U.S. Immigration and Customs Enforcement. It also calls on the Department of Homeland Security to fully cooperate with investigations about and take other actions related to medical procedures in ...,13,1
373,HRES1154,Condemning QAnon and rejecting the conspiracy theories it promotes.,Condemning QAnon and rejecting the conspiracy theories it promotes.,D,2020-09-25,,,5,3,2,0,Crime and Law Enforcement,This resolution condemns QAnon and rejects the conspiracy theories it promotes. The resolution condemns all other groups and ideologies that contribute to the spread of unfounded conspiracy theories and that encourage Americans to destroy property and attack law enforcement officers. The resolution encourages federal law enforcement and homeland security agencies to continue to strengthen their focus on preventing violence threats harassment and other criminal activity by extremists motiva...,14,1
374,S1,A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel to reauthorize the United States-Jordan Defense Cooperation Act of 2015 and to halt the wholesale slaughter of the Syrian people and for other purposes.,Strengthening America's Security in the Middle East Act of 2019,R,2019-01-03,,,12,12,0,0,International Affairs,Strengthening America's Security in the Middle East Act of 2019 This bill authorizes assistance and weapons transfers to Israel extends defense cooperation with Jordan establishes additional sanctions related to the conflict in Syria and allows states to divest from entities boycotting Israel. Ileana Ros-Lehtinen United States-Israel Security Assistance Authorization Act of 2019 The bill reauthorizes through FY2028 Foreign Military Financing to Israel. It extends loan guarantees to Israel ...,79,9
375,SJRES2,A joint resolution disapproving the President's proposal to take an action relating to the application of certain sanctions with respect to the Russian Federation.,A joint resolution disapproving the President's proposal to take an action relating to the application of certain sanctions with respect to the Russian Federation.,D,2019-01-04,,,0,0,0,0,International Affairs,This joint resolution expresses disapproval of the Office of Foreign Assets Control's report to Congress that it intends to terminate sanctions imposed on En+ Group plc UC Rusal plc and JSC EuroSibEnergo companies connected to sanctioned Russian oligarch Oleg Deripaska.,21,3
376,S109,A bill to prohibit taxpayer funded abortions.,No Taxpayer Funding for Abortion and Abortion Insurance Full Disclosure Act of 2019,R,2019-01-10,,,47,47,0,0,"Civil Rights and Liberties, Minority Issues",No Taxpayer Funding for Abortion and Abortion Insurance Full Disclosure Act of 2019 This bill modifies provisions relating to federal funding for and health insurance coverage of abortions. Specifically the bill prohibits the use of federal funds for abortions or for health coverage that includes abortions. Such restrictions extend to the use of funds in the budget of the District of Columbia. Additionally abortions may not be provided in a federal health care facility or by a federal emp...,11,1
377,S311,A bill to amend title 18 United States Code to prohibit a health care practitioner from failing to exercise the proper degree of care in the case of a child who survives an abortion or attempted abortion.,Born-Alive Abortion Survivors Protection Act,R,2019-01-31,,,50,50,0,0,Crime and Law Enforcement,Born-Alive Abortion Survivors Protection Act This bill establishes requirements for the degree of care a health care practitioner must exercise in the event a child is born alive following an abortion or attempted abortion.  A health care practitioner who is present must (1) exercise the same degree of care as reasonably provided to another child born alive at the same gestational age and (2) immediately admit the child to a hospital. The bill also requires a health care practitioner or othe...,16,2
378,SJRES8,A joint resolution recognizing the duty of the Federal Government to create a Green New Deal.,A joint resolution recognizing the duty of the Federal Government to create a Green New Deal.,R,2019-02-13,,,0,0,0,0,Environmental Protection,This joint resolution declares that the government has a duty to create a Green New Deal with the goals of   achieving net-zero greenhouse gas emissions;  establishing millions of high-wage jobs and ensuring economic security for all;  investing in infrastructure and industry;  securing clean air and water climate and community resiliency healthy food access to nature and a sustainable environment for all; and  promoting justice and equality.   The joint resolution calls for accomplishmen...,11,1
379,SRES50,A resolution improving procedures for the consideration of nominations in the Senate.,A resolution improving procedures for the consideration of nominations in the Senate.,R,2019-02-06,,,1,1,0,0,Congress,This resolution limits Senate post-cloture consideration to two hours for certain nominations. This limitation applies to a nomination to U.S. district courts to the U.S. Court of Federal Claims or to an executive branch position that is not    at level I of the Executive Schedule; or as a member of the Equal Employment Opportunity Commission the Securities and Exchange Commission the Federal Election Commission the Federal Energy Regulatory Commission the Federal Trade Commission the ...,14,1
